STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Zone de référence,MEASURE,Mesure,UNIT_MEASURE,Unité de measure,SEX,Sexe,AGE,Âge,TIME_HORIZ,Horizon temporel,TIME_PERIOD,Période temporelle,OBS_VALUE,Valeur d'observation,OBS_STATUS,Statut d'observation,UNIT_MULT,Multiplicateur d'unité,DECIMALS,Décimales
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SWE,Suède,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,2019,,6401074,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SWE,Suède,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,2020,,6440403,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SWE,Suède,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,2021,,6473933,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SWE,Suède,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,2022,,6519894,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVN,Slovénie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1950,,960631,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVN,Slovénie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1951,,967776,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVN,Slovénie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1952,,975888,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVN,Slovénie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1953,,984370,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVN,Slovénie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1954,,991121,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVN,Slovénie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1955,,997580,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVN,Slovénie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1956,,1003945,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVN,Slovénie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1957,,1009211,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVN,Slovénie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1958,,1014016,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVN,Slovénie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1959,,1018404,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVN,Slovénie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1960,,1020146,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVN,Slovénie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1961,,1031032,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVN,Slovénie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1962,,1038232,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVN,Slovénie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1963,,1045749,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVN,Slovénie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1964,,1058278,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVN,Slovénie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1965,,1073911,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVN,Slovénie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1966,,1087764,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVN,Slovénie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1967,,1105465,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVN,Slovénie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1968,,1118681,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVN,Slovénie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1969,,1129452,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVN,Slovénie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1970,,1139783,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVN,Slovénie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1971,,1140206,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVN,Slovénie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1972,,1148275,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVN,Slovénie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1973,,1155119,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVN,Slovénie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1974,,1160980,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVN,Slovénie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1975,,1166295,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVN,Slovénie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1976,,1169723,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVN,Slovénie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1977,,1175990,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVN,Slovénie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1978,,1181632,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVN,Slovénie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1979,,1188689,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVN,Slovénie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1980,,1229992,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVN,Slovénie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1981,,1251016,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVN,Slovénie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1982,,1270092,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVN,Slovénie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1983,,1287641,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVN,Slovénie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1984,,1301532,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVN,Slovénie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1985,,1311705,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVN,Slovénie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1986,,1349098,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVN,Slovénie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1987,,1357083,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVN,Slovénie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1988,,1365909,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVN,Slovénie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1989,,1367050,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVN,Slovénie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1990,,1369555,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVN,Slovénie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1991,,1376266,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVN,Slovénie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1992,,1376646,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVN,Slovénie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1993,,1375911,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVN,Slovénie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1994,,1378568,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVN,Slovénie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1995,,1377166,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVN,Slovénie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1996,,1383945,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVN,Slovénie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1997,,1385322,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVN,Slovénie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1998,,1383982,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVN,Slovénie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1999,,1388107,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVN,Slovénie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,2000,,1395104,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVN,Slovénie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,2001,,1397039,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVN,Slovénie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,2002,,1400864,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVN,Slovénie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,2003,,1404782,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVN,Slovénie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,2004,,1405122,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVN,Slovénie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,2005,,1406701,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVN,Slovénie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,2006,,1410717,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVN,Slovénie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,2007,,1414792,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVN,Slovénie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,2008,,1410354,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVN,Slovénie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,2009,,1419966,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVN,Slovénie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,2010,,1421013,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVN,Slovénie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,2011,,1419156,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVN,Slovénie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,2012,,1412049,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVN,Slovénie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,2013,,1403967,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVN,Slovénie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,2014,,1394643,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVN,Slovénie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,2015,,1383370,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVN,Slovénie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,2016,,1371289,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVN,Slovénie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,2017,,1360846,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVN,Slovénie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,2018,,1350886,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVN,Slovénie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,2019,,1355926,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVN,Slovénie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,2020,,1353614,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVN,Slovénie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,2021,,1348577,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVN,Slovénie,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,2022,,1342136,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVK,République slovaque,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1950,,2235251,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVK,République slovaque,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1951,,2252392,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVK,République slovaque,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1952,,2268246,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVK,République slovaque,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1953,,2283150,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVK,République slovaque,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1954,,2307955,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVK,République slovaque,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1955,,2338601,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVK,République slovaque,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1956,,2365746,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVK,République slovaque,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1957,,2390280,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVK,République slovaque,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1958,,2414266,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVK,République slovaque,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1959,,2437129,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVK,République slovaque,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1960,,2458102,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVK,République slovaque,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1961,,2575149,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVK,République slovaque,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1962,,2602434,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVK,République slovaque,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1963,,2635011,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVK,République slovaque,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1964,,2666388,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVK,République slovaque,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1965,,2700926,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVK,République slovaque,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1966,,2739153,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVK,République slovaque,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1967,,2779010,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVK,République slovaque,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1968,,2817197,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVK,République slovaque,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1969,,2856237,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVK,République slovaque,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1970,,2877453,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVK,République slovaque,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1971,,2904143,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVK,République slovaque,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1972,,2940541,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,SVK,République slovaque,POP,Population,PS,Personnes,_T,Total,Y15T64,De 15 à 64 ans,H,Historical,1973,,2974362,,A,Normal value,0,Units,0,Zero
